din_instante,val_cargaenergiahomwmed
2021-09-22,287628.84299995
2021-09-23,285190.19999992
2021-09-24,287669.10799989
2021-09-25,259092.31399991
2021-09-26,226835.42699992
2021-09-27,302934.99099989
2021-09-28,321069.34799988
2021-09-29,311792.59699996
2021-09-30,307131.99199994
2021-10-01,292389.23599987
2021-10-02,253440.65399986
2021-10-03,219631.42599995
2021-10-04,279584.35599989
2021-10-05,281569.59799992
2021-10-06,293659.13599991
2021-10-07,287955.26599991
2021-10-08,282598.3089999
2021-10-09,242232.53099984
2021-10-10,201271.45099991
2021-10-11,247260.27599988
2021-10-12,223669.7359999
2021-10-13,277081.7629999
2021-10-14,284533.9629999
2021-10-15,289288.98099989
2021-10-16,237452.34199988
2021-10-17,198637.44399992
2021-10-18,262279.9669999
2021-10-19,273098.4459999
2021-10-20,272792.40799991
2021-10-21,275924.79299994
2021-10-22,290065.19599988
2021-10-23,257645.0219999
2021-10-24,210155.12799993
2021-10-25,277773.46999992
2021-10-26,297772.31699993
2021-10-27,307905.81199989
2021-10-28,314992.1629999
2021-10-29,311948.27399993
2021-10-30,269337.3299999
2021-10-31,232769.5669999
2021-11-01,280929.76499994
2021-11-02,260216.86899995
2021-11-03,318182.74199991
2021-11-04,328416.18299995
2021-11-05,333097.54099995
2021-11-06,284219.47799997
2021-11-07,237278.59099992
2021-11-08,304718.13399993
2021-11-09,314907.94899996
2021-11-10,318254.39399997
2021-11-11,316964.22899995
2021-11-12,312537.70099994
2021-11-13,266123.32799996
2021-11-14,233430.47699998
2021-11-15,264287.48599995
2021-11-16,328759.79999997
2021-11-17,329430.45199999
2021-11-18,317039.40999998
2021-11-19,307363.84899996
2021-11-20,263736.30199997
2021-11-21,235148.52199995
2021-11-22,322599.88199997
2021-11-23,334531.33099991
2021-11-24,329676.01499994
2021-11-25,331920.62299996
2021-11-26,321786.22999994
2021-11-27,279358.64699995
2021-11-28,252051.35599999
2021-11-29,321663.32499993
2021-11-30,328705.25899999
2021-12-01,330048.58799994
2021-12-02,328139.24999995
2021-12-03,323357.57199996
2021-12-04,287977.41899998
2021-12-05,256966.33099997
2021-12-06,317514.35999995
2021-12-07,314164.78199992003
2021-12-08,311731.84299996
2021-12-09,317354.57299997
2021-12-10,319123.59799996
2021-12-11,289928.5839999
2021-12-12,266315.64399991
2021-12-13,349975.26699997
2021-12-14,347646.44399995
2021-12-15,347225.25199997
2021-12-16,353381.57499996
2021-12-17,344338.57899994997
2021-12-18,296219.26399996
2021-12-19,258358.26799997
2021-12-20,326948.91799996
2021-12-21,336247.02099997
2021-12-22,323321.45199995
2021-12-23,300631.28099998
2021-12-24,254535.42099996
2021-12-25,221607.17099997
2021-12-26,245930.16799994
2021-12-27,296273.78199997
2021-12-28,303662.39199996
2021-12-29,302199.67799995
2021-12-30,294108.484
2021-12-31,256552.05999995
2022-01-01,237408.90999996
2022-01-02,262382.84499999
2022-01-03,326929.76199995
2022-01-04,334736.62399997
2022-01-05,326400.01099998
2022-01-06,309991.23699997
2022-01-07,303259.06199997
2022-01-08,269628.06599997
2022-01-09,240212.92399998
2022-01-10,312370.70499996
2022-01-11,336185.89399997
2022-01-12,347913.53899994
2022-01-13,350867.55199995
2022-01-14,361357.01799996
2022-01-15,322527.74199997
2022-01-16,286544.62099994
2022-01-17,356152.66199994
2022-01-18,362397.34999993
2022-01-19,375349.77299995
2022-01-20,389073.74299995
2022-01-21,385976.40899994003
2022-01-22,342854.24399996
2022-01-23,311497.85599996
2022-01-24,389264.42499997
2022-01-25,388247.70399995
2022-01-26,389157.93699993
2022-01-27,356099.07499998
2022-01-28,314793.16099995
2022-01-29,270388.52699996
2022-01-30,238047.14799998
2022-01-31,320636.02699998
2022-02-01,340507.21499996
2022-02-02,351506.22399999
2022-02-03,365739.4929999
2022-02-04,354664.01799999
2022-02-05,300861.33099998
2022-02-06,246775.37599997
2022-02-07,307779.10799998
2022-02-08,322254.19599995
2022-02-09,329346.02799999
2022-02-10,339252.05699995
2022-02-11,349512.64299995
2022-02-12,306368.71999999
2022-02-13,267358.05899997
2022-02-14,335246.38599995
2022-02-15,347022.18199996
2022-02-16,352035.13299999
2022-02-17,352981.62099998
2022-02-18,337052.87399995
2022-02-19,292236.30699998
2022-02-20,273764.26699997
2022-02-21,353317.86799997
2022-02-22,362116.33199994
2022-02-23,357684.92799997
2022-02-24,361156.03699995
2022-02-25,362432.14699996
2022-02-26,317272.03599993
2022-02-27,285383.01199994
2022-02-28,338918.89199996
2022-03-01,324808.58799999
2022-03-02,344662.11199994
2022-03-03,348538.93799994
2022-03-04,353416.64999997
2022-03-05,316906.69099997997
2022-03-06,281189.66799998
2022-03-07,350605.99899995
2022-03-08,356032.10599997
2022-03-09,356661.75999996
2022-03-10,357048.46599996
2022-03-11,330420.08199997
2022-03-12,264359.95899997
2022-03-13,227918.49699993
2022-03-14,296689.43799995
2022-03-15,310921.12299999
2022-03-16,310697.08699999
2022-03-17,319982.77099997
2022-03-18,340765.51099996
2022-03-19,271127.14999997
2022-03-20,220958.41099997002
2022-03-21,283927.44899997
2022-03-22,299418.54099996
2022-03-23,310282.70899999
2022-03-24,299565.90199996
2022-03-25,277559.07599999
2022-03-26,235109.55199991
2022-03-27,207473.95399995
2022-03-28,289186.53299996
2022-03-29,308744.97099994
2022-03-30,307243.91999989
2022-03-31,285377.70499994
2022-04-01,282302.24599996
2022-04-02,247328.36999996
2022-04-03,223646.26399997
2022-04-04,289659.42899994
2022-04-05,287738.42699998
2022-04-06,291630.18199995
2022-04-07,300299.60599994
2022-04-08,294519.90999994
2022-04-09,249482.39999995
2022-04-10,219295.36999998998
2022-04-11,287615.17999994
2022-04-12,291851.23799992
2022-04-13,289935.38399994
2022-04-14,273146.70499996
2022-04-15,199455.95199996998
2022-04-16,206497.93299993
2022-04-17,193063.87599997
2022-04-18,267198.59999997
2022-04-19,283974.59999995
2022-04-20,285733.04199994
2022-04-21,271803.98599996
2022-04-22,279243.65199998
2022-04-23,233903.89499994
2022-04-24,208234.45999997
2022-04-25,286012.44399995
2022-04-26,303369.91999993
2022-04-27,312446.44199993
2022-04-28,313157.89099999
2022-04-29,294273.61499993
2022-04-30,250657.82299994
2022-05-01,211059.91499993
2022-05-02,279451.71699991
2022-05-03,286599.90199992
2022-05-04,279452.68599993
2022-05-05,274617.80199993
2022-05-06,267756.50399997
2022-05-07,224014.08199995
2022-05-08,185817.46799997
2022-05-09,259405.16799989
2022-05-10,279710.95394672
2022-05-11,278604.59191706
2022-05-12,272664.04515076
2022-05-13,271336.96948928
2022-05-14,241453.19489477001
2022-05-15,215876.56194574002
2022-05-16,274178.10099993
2022-05-17,287157.82499993
2022-05-18,294457.23299989
2022-05-19,288513.97099985
2022-05-20,283260.63499985
2022-05-21,246167.28899991
2022-05-22,214525.89899994
2022-05-23,281114.50399993
2022-05-24,289300.68099995
2022-05-25,292481.31299993
2022-05-26,299580.56899995
2022-05-27,300499.29199992
2022-05-28,252611.78099991
2022-05-29,217781.06999993
2022-05-30,279569.02999991
2022-05-31,291906.16299986
2022-06-01,299957.9759999
2022-06-02,297701.37099994
2022-06-03,287229.90987342
2022-06-04,240636.5639999
2022-06-05,209811.67099991
2022-06-06,277339.4269999
2022-06-07,282657.35106788
2022-06-08,278113.46199991
2022-06-09,281901.9230321
2022-06-10,282441.91599991
2022-06-11,243244.73199994
2022-06-12,208314.02499992
2022-06-13,272912.83399984
2022-06-14,278667.35407801
2022-06-15,287732.44599982
2022-06-16,252952.82099991
2022-06-17,276170.05605655
2022-06-18,236050.98709644
2022-06-19,213095.95289512
2022-06-20,281704.25011244
2022-06-21,298183.10196426
2022-06-22,298216.52205102
2022-06-23,294423.34886658
2022-06-24,290599.22586557
2022-06-25,251105.26799986
2022-06-26,218429.68792412
2022-06-27,276641.14922394
2022-06-28,284050.34599988
2022-06-29,285202.31591423
2022-06-30,286572.43090682
2022-07-01,283302.45111884
2022-07-02,243931.33213924
2022-07-03,217094.48521961
2022-07-04,281736.03732049
2022-07-05,295157.34094833
2022-07-06,293736.80393512
2022-07-07,298060.19128925
2022-07-08,297504.8610558
2022-07-09,251617.01199985
2022-07-10,221271.00406357
2022-07-11,289155.42482898
2022-07-12,295168.50832545
2022-07-13,292643.47007538
2022-07-14,302632.10508289
2022-07-15,292130.6192846
2022-07-16,252750.98914999
2022-07-17,215156.18086569
2022-07-18,281637.29399991
2022-07-19,292248.6288099
2022-07-20,285033.34399992
2022-07-21,290441.98214416
2022-07-22,291664.29693632
2022-07-23,249395.62199834
2022-07-24,214149.16099987002
2022-07-25,276686.43297878
2022-07-26,290543.28196798
2022-07-27,294274.83499986
2022-07-28,301462.04195337
2022-07-29,287735.44407062
2022-07-30,242812.3649979
2022-07-31,210727.88721759
2022-08-01,280160.3019999
2022-08-02,298325.95605551
2022-08-03,298710.73099992
2022-08-04,303642.07001219
2022-08-05,291287.15499987
2022-08-06,255178.89899985
2022-08-07,220876.01399988
2022-08-08,278611.25599989
2022-08-09,296494.74499632
2022-08-10,280149.59682883
2022-08-11,270637.17190168
2022-08-12,262631.66505135
2022-08-13,224212.7439999
2022-08-14,190058.91194972
2022-08-15,258967.05197075
2022-08-16,276452.37599992
2022-08-17,274346.99199985
2022-08-18,287677.97927239
2022-08-19,272213.00895944
2022-08-20,231463.75323047
2022-08-21,202374.44792422
2022-08-22,268664.78592352
2022-08-23,273337.998015
2022-08-24,276555.93405627
2022-08-25,277084.29494209
2022-08-26,283189.34015714
2022-08-27,244750.60004138
2022-08-28,218260.34499992
2022-08-29,278865.81399991
2022-08-30,286201.78499993
2022-08-31,285391.40499988
2022-09-01,281846.3671066
2022-09-02,293422.87711232
2022-09-03,239993.1590005
2022-09-04,206649.84599993
2022-09-05,280009.61206286
2022-09-06,297825.86405949
2022-09-07,251865.45711963
2022-09-08,279811.98914693
2022-09-09,293621.36099224
2022-09-10,244219.6621101
2022-09-11,214523.9627082
2022-09-12,285528.72286717
2022-09-13,285974.60398506
2022-09-14,288795.51979909
2022-09-15,284095.40123372
2022-09-16,275363.35409878
2022-09-17,227682.37000119
2022-09-18,193864.6040226
2022-09-19,271359.44814685
2022-09-20,259685.40109363
2022-09-21,287393.53705996
2022-09-22,281793.64622742
2022-09-23,266225.92109119
2022-09-24,227641.29513561
2022-09-25,218216.29006408
2022-09-26,274191.43500527
2022-09-27,283795.28400635
2022-09-28,287088.98897593
2022-09-29,283292.78705452
2022-09-30,283378.59096155
2022-10-01,235038.49799991
2022-10-02,195770.89799995
2022-10-03,260689.3479999
2022-10-04,272970.40399991
2022-10-05,279999.29599988
2022-10-06,291022.01699996
2022-10-07,267899.7089999
2022-10-08,221265.12599988
2022-10-09,196944.7279999
2022-10-10,269195.53399991
2022-10-11,276762.20299992
2022-10-12,222435.45999988
2022-10-13,262298.17699989
2022-10-14,275581.08499987
2022-10-15,230023.53399987
2022-10-16,198975.38799993
2022-10-17,265021.79399991
2022-10-18,283225.20699991
2022-10-19,281192.9429999
2022-10-20,290230.39399993
2022-10-21,282999.1859999
2022-10-22,238978.51899985
2022-10-23,201542.00403607
2022-10-24,272168.41799991
2022-10-25,284494.56599989
2022-10-26,293876.75599989
2022-10-27,297382.64199989
2022-10-28,297145.0929999
2022-10-29,265121.3519999
2022-10-30,227765.4349999
2022-10-31,287628.92999996
2022-11-01,265830.12099985
2022-11-02,208836.39199989
2022-11-03,252168.40699993
2022-11-04,262370.08999982
2022-11-05,229916.77599993002
2022-11-06,201111.57999992
2022-11-07,267960.40599986
2022-11-08,281447.75099991
2022-11-09,287092.12699993
2022-11-10,292440.47399992
2022-11-11,300299.78399988
2022-11-12,256610.33499989
2022-11-13,225821.9179999
2022-11-14,266955.79399989
2022-11-15,246742.61899991
2022-11-16,290877.13499988
2022-11-17,301310.26599991
2022-11-18,302431.12299987
2022-11-19,260002.92399991
2022-11-20,234110.39099991
2022-11-21,316890.87899993
2022-11-22,315788.9539999
2022-11-23,307676.50199987
2022-11-24,298504.0459999
2022-11-25,303166.0999999
2022-11-26,267886.17499987
2022-11-27,231244.37899987
2022-11-28,290062.15699992
2022-11-29,310891.7769999
2022-11-30,318585.32699988
2022-12-01,324982.20199986
2022-12-02,325407.93799994
2022-12-03,285242.74699991
2022-12-04,248996.64799994
2022-12-05,311950.23299993
2022-12-06,331650.5799999
2022-12-07,336266.93499994
2022-12-08,344698.37299992
2022-12-09,345300.33399995
2022-12-10,303418.23199997
2022-12-11,272876.20099989
2022-12-12,348950.5739999
2022-12-13,308374.72099986
2022-12-14,302947.62399989
2022-12-15,319300.27799991
2022-12-16,314449.70899991
2022-12-17,263400.01399992
2022-12-18,235808.20699991
2022-12-19,283772.31699992
2022-12-20,284727.19999987
2022-12-21,281635.3759999
2022-12-22,276565.52399991
2022-12-23,271354.31399987
2022-12-24,240650.8759999
2022-12-25,216728.13399991998
2022-12-26,261359.80799985
2022-12-27,279059.46699991
2022-12-28,264907.20499990997
2022-12-29,255616.80199992
2022-12-30,257337.62599992
2022-12-31,245716.9959999
2023-01-01,232713.24299989
2023-01-02,293300.83399988
2023-01-03,302184.8459999
2023-01-04,283907.87699991
2023-01-05,281818.66699992
2023-01-06,280820.84899991
2023-01-07,253922.03299987
2023-01-08,231656.32999993
2023-01-09,303922.43099993
2023-01-10,320384.51399997
2023-01-11,326920.65699989
2023-01-12,345753.36699988
2023-01-13,344148.01399992
2023-01-14,284323.19799989
2023-01-15,248697.92299989
2023-01-16,327958.72799993
2023-01-17,347369.0339999
2023-01-18,340545.12999994
2023-01-19,339449.58999992
2023-01-20,336687.39399997
2023-01-21,293627.79999996
2023-01-22,259306.45399988
2023-01-23,339121.85499989
2023-01-24,346939.65399992
2023-01-25,368166.36599989
2023-01-26,366491.92899991
2023-01-27,357128.85799988
2023-01-28,323692.33099996997
2023-01-29,282394.59799992
2023-01-30,347587.38899995
2023-01-31,363761.59399991
2023-02-01,366870.83799987
2023-02-02,367338.9029999
2023-02-03,351802.58599992003
2023-02-04,280982.24599994
2023-02-05,244196.98599992
2023-02-06,338061.59099989
2023-02-07,358332.5689999
2023-02-08,367540.97299986
2023-02-09,371978.04499995
2023-02-10,367119.47599993
2023-02-11,309714.40199994
2023-02-12,279177.39699993
2023-02-13,370292.06499988
2023-02-14,382129.70899990003
2023-02-15,351540.10199992
2023-02-16,346288.2829999
2023-02-17,319401.19699994
2023-02-18,235191.79299993
2023-02-19,208167.47199992999
2023-02-20,277828.31099991
2023-02-21,271872.05899989
2023-02-22,301940.21899997
2023-02-23,315516.15099991
2023-02-24,305444.60999992
2023-02-25,264855.05599986
2023-02-26,237951.07899991
2023-02-27,306519.16999992
2023-02-28,319926.56499992
2023-03-01,324702.53701068
2023-03-02,343607.45402651
2023-03-03,340567.66201549
2023-03-04,283551.00203504
2023-03-05,240345.99497985
2023-03-06,315345.48098839
2023-03-07,328061.94801551
2023-03-08,344467.32599992
2023-03-09,348863.12395568
2023-03-10,338013.66201295
2023-03-11,291388.52099427
2023-03-12,257743.83896860998
2023-03-13,336281.12193348
2023-03-14,346890.141964
2023-03-15,346963.44995154
2023-03-16,348296.19698547
2023-03-17,350075.48799993
2023-03-18,300222.23601211
2023-03-19,267918.11596845
2023-03-20,356792.37509365
2023-03-21,364178.25499989
2023-03-22,363535.72299335
2023-03-23,364380.80299993
2023-03-24,360427.90192151
2023-03-25,299653.00499995
2023-03-26,250261.50699992
2023-03-27,312832.36907995
2023-03-28,324598.41101515
2023-03-29,350279.04594837
2023-03-30,334034.85998471
2023-03-31,328154.97098685
2023-04-01,262958.00299992
2023-04-02,224607.69099995
2023-04-03,302464.17685535003
2023-04-04,328957.13399992
2023-04-05,329923.14199992997
2023-04-06,317044.98099998
2023-04-07,228013.6359999
2023-04-08,230952.12699991
2023-04-09,210804.43599994
2023-04-10,299489.2879999
2023-04-11,320812.44699991
2023-04-12,331343.76399992
2023-04-13,330295.5719999
2023-04-14,317639.44499991
2023-04-15,270660.56399994
2023-04-16,234921.80811541
2023-04-17,298103.89999988
2023-04-18,289726.49299994
2023-04-19,276020.79799987
2023-04-20,269404.14999993
2023-04-21,231390.28899992
2023-04-22,223445.81299989
2023-04-23,207517.18099995
2023-04-24,283744.86899994
2023-04-25,301370.40099989
2023-04-26,303041.72399993
2023-04-27,301890.4399999
2023-04-28,293920.78999989
2023-04-29,264277.7019999
2023-04-30,231235.0969999
2023-05-01,243057.40199994
2023-05-02,314163.9369999
2023-05-03,321017.36999996
2023-05-04,318248.84499986
2023-05-05,311795.74799992
2023-05-06,262729.35695837997
2023-05-07,232838.95999994
2023-05-08,294867.0419999
2023-05-09,292925.6099999
2023-05-10,291303.36499991
2023-05-11,286712.41191026
2023-05-12,293782.01299994
2023-05-13,249736.80499988
2023-05-14,212630.02899992
2023-05-15,285593.783982
2023-05-16,300418.0899999
2023-05-17,300558.49499994
2023-05-18,308745.4329999
2023-05-19,309470.61194177
2023-05-20,271847.42501588
2023-05-21,238499.68598605
2023-05-22,308119.50895348
2023-05-23,318451.49101314
2023-05-24,317838.46799872
2023-05-25,322578.53598181
2023-05-26,319513.75099887
2023-05-27,281740.11999674
2023-05-28,235650.8299193
2023-05-29,307758.33398423
2023-05-30,318738.71600247
2023-05-31,310429.72795675
2023-06-01,305038.55800894997
2023-06-02,299625.45999994
2023-06-03,262403.0889999
2023-06-04,230366.89799990001
2023-06-05,297671.45899992
2023-06-06,304039.60297242
2023-06-07,303008.52999991
2023-06-08,267602.66699994
2023-06-09,276182.85799992
2023-06-10,257206.84099993
2023-06-11,234252.17299991
2023-06-12,297066.96999993
2023-06-13,314997.6949999
2023-06-14,316689.52399989
2023-06-15,301581.68699987
2023-06-16,283882.48899991
2023-06-17,244851.24299990002
2023-06-18,212858.0989999
2023-06-19,287499.93399992
2023-06-20,295792.88999996
2023-06-21,305292.89799996
2023-06-22,311223.28299994
2023-06-23,301619.9829999
2023-06-24,244373.1569999
2023-06-25,215834.29299988
2023-06-26,281215.35199993
2023-06-27,290338.25599989
2023-06-28,295786.07299993
2023-06-29,293530.01399991
2023-06-30,302269.4329999
2023-07-01,261200.49099992
2023-07-02,232661.69299993
2023-07-03,295807.80209264
2023-07-04,305871.65116299
2023-07-05,309092.2879999
2023-07-06,310699.51699994
2023-07-07,315983.15899995
2023-07-08,266033.24799985
2023-07-09,230165.94499993
2023-07-10,298102.89599986
2023-07-11,302752.03699992003
2023-07-12,309090.54499985
2023-07-13,291941.61699985
2023-07-14,286731.13899989
2023-07-15,240314.76399992
2023-07-16,206129.23399992
2023-07-17,282990.9202848
2023-07-18,295708.18899988
2023-07-19,296298.86799985997
2023-07-20,298824.98099988
2023-07-21,295990.94799988
2023-07-22,254833.38899992
2023-07-23,227947.5939999
2023-07-24,298236.21599989
2023-07-25,308617.77999986
2023-07-26,314744.51199988
2023-07-27,317472.9419999
2023-07-28,317481.84499991
2023-07-29,270938.4169999
2023-07-30,234609.92599988
2023-07-31,302964.60599993
2023-08-01,311877.49799989
2023-08-02,315615.54799989
2023-08-03,321308.60399989
2023-08-04,322632.43099989
2023-08-05,269798.37999989
2023-08-06,236464.19399987
2023-08-07,311465.63599992
2023-08-08,315077.13899992
2023-08-09,309894.14099994
2023-08-10,306351.79599989
2023-08-11,296919.34299987997
2023-08-12,245008.76099994
2023-08-13,203811.6769999
2023-08-14,276682.48799986
2023-08-15,287547.46698769
2023-08-16,297908.78299993
2023-08-17,309072.57899993
2023-08-18,314775.52799991
2023-08-19,253792.83599992
2023-08-20,226592.99899991
2023-08-21,292905.49999988
2023-08-22,312156.1569999
2023-08-23,332577.8589999
2023-08-24,327459.49099988
2023-08-25,316608.84499989
2023-08-26,268124.54099991
2023-08-27,238250.9109999
2023-08-28,309878.28099987
2023-08-29,316356.59099985
2023-08-30,318719.49799991
2023-08-31,314356.63199986
2023-09-01,311589.24699985003
2023-09-02,264934.67199989
2023-09-03,228534.9049999
2023-09-04,301328.16999989003
2023-09-05,295630.63699988
2023-09-06,291267.49099993
2023-09-07,260346.00199988
2023-09-08,263412.14299991
2023-09-09,238676.79799991
2023-09-10,213749.9899999
2023-09-11,290312.54299986997
2023-09-12,312114.73099988
2023-09-13,311080.85899986
2023-09-14,298909.2799999
2023-09-15,294970.90399993
2023-09-16,258253.40099983
2023-09-17,240824.62499991
2023-09-18,327913.98699993
2023-09-19,335031.8929999
2023-09-20,316187.2989999
2023-09-21,337617.68299987
2023-09-22,344615.60799992003
2023-09-23,297776.30399989
2023-09-24,274642.57399993
2023-09-25,338609.12199988
2023-09-26,342962.09899991
2023-09-27,327709.4029999
2023-09-28,308687.62199989
2023-09-29,309535.40599993
2023-09-30,273953.13599987
2023-10-01,239041.75599987
2023-10-02,305441.68399994
2023-10-03,328330.84300512
2023-10-04,323854.66898239
2023-10-05,310040.15703331
2023-10-06,311935.80897771
2023-10-07,279955.90399989
2023-10-08,238515.80299988
2023-10-09,292238.20299989
2023-10-10,301590.13999994
2023-10-11,312291.4649999
2023-10-12,264498.14699991
2023-10-13,277908.94599992
2023-10-14,242673.04399992
2023-10-15,223188.06599995
2023-10-16,315782.21099996
2023-10-17,319864.1969999
2023-10-18,310176.07299991
2023-10-19,318011.3269999
2023-10-20,309193.04999992
2023-10-21,277042.76599993
2023-10-22,249430.43199989002
2023-10-23,328714.71799995
2023-10-24,335680.16799991
2023-10-25,326550.71999990003
2023-10-26,322379.30299989
2023-10-27,321783.81599987997
2023-10-28,282764.90299989
2023-10-29,258595.80799985
2023-10-30,333692.73312171
2023-10-31,322988.36399991
2023-11-01,319141.19999991
2023-11-02,269800.50999994
2023-11-03,295184.76499989
2023-11-04,253364.13999985
2023-11-05,229909.04499989
2023-11-06,306813.76099992
2023-11-07,327283.46099992
2023-11-08,345779.47299988
2023-11-09,345815.97199988
2023-11-10,334300.23399988
2023-11-11,312424.12199988
2023-11-12,286945.21699985
2023-11-13,351912.08299983
2023-11-14,341728.70699985
2023-11-15,311564.59599987
2023-11-16,349438.90999991
2023-11-17,349221.08699987
2023-11-18,301690.61499985
2023-11-19,258042.23999991998
2023-11-20,325274.42699992
2023-11-21,356098.55399987
2023-11-22,365186.47899988
2023-11-23,339801.65899989
2023-11-24,329659.61099989
2023-11-25,279434.33399992
2023-11-26,249133.7879999
2023-11-27,328805.71499991
2023-11-28,336293.69999985
2023-11-29,344861.85399989
2023-11-30,367910.57999989
2023-12-01,381834.68299989
2023-12-02,341092.99799989
2023-12-03,290499.06799991
2023-12-04,345725.18799988
2023-12-05,337103.46499989997
2023-12-06,356639.7519999
2023-12-07,368759.85811694
2023-12-08,338838.26099993
2023-12-09,293036.29799988
2023-12-10,254606.76799993
2023-12-11,326884.77799988
2023-12-12,355968.25299985
2023-12-13,373912.50099983
2023-12-14,396438.29699987
2023-12-15,402520.47799986
2023-12-16,359625.62899989
2023-12-17,334632.04999988
2023-12-18,410279.15199987
2023-12-19,393526.7709999
2023-12-20,372289.6369999
2023-12-21,362776.88099986
2023-12-22,369133.86799987
2023-12-23,304130.95699991
2023-12-24,284053.24499987
2023-12-25,260886.91699988
2023-12-26,304854.22799986
2023-12-27,307357.1229999
2023-12-28,331718.38799987
2023-12-29,328254.49799994
2023-12-30,286567.67899988
2023-12-31,256737.01599987
