din_instante,val_cargaenergiahomwmed
2021-09-19,141902.47099995
2021-09-20,155341.70999992
2021-09-21,157995.71399995
2021-09-22,159254.14599995
2021-09-23,156543.94099996
2021-09-24,156678.02499989
2021-09-25,150507.16399992
2021-09-26,141369.09299993
2021-09-27,151659.04299997
2021-09-28,153248.11799995
2021-09-29,152082.38099996
2021-09-30,154662.68099998
2021-10-01,155252.27899997
2021-10-02,144789.27699993
2021-10-03,140171.0909999
2021-10-04,151922.30499991
2021-10-05,153512.76099987
2021-10-06,155691.71299991
2021-10-07,153538.42199992
2021-10-08,152177.90299987
2021-10-09,148124.16099992
2021-10-10,139316.33999994
2021-10-11,147814.1709999
2021-10-12,142657.75999993001
2021-10-13,154755.07699991
2021-10-14,154470.23199991
2021-10-15,153589.07299989
2021-10-16,149739.45599991
2021-10-17,137835.25299995
2021-10-18,142580.15599989
2021-10-19,144573.13899991
2021-10-20,148524.88799995
2021-10-21,145500.77899993001
2021-10-22,143422.92999993
2021-10-23,138391.04099988
2021-10-24,136190.28199991
2021-10-25,152607.0899999
2021-10-26,154996.09999989
2021-10-27,154529.22799991
2021-10-28,153134.78899994
2021-10-29,153336.4669999
2021-10-30,147317.1389999
2021-10-31,140138.27099992
2021-11-01,144012.74599991
2021-11-02,137066.33899996
2021-11-03,147653.65799994
2021-11-04,148793.96699992
2021-11-05,149393.87299994
2021-11-06,143424.06799993
2021-11-07,138708.17899992
2021-11-08,151982.3879999
2021-11-09,149656.30999992
2021-11-10,146748.26899995
2021-11-11,147777.16499992
2021-11-12,151781.00499992
2021-11-13,147280.44399989
2021-11-14,138173.86499987
2021-11-15,140444.87699992
2021-11-16,147064.65199994
2021-11-17,148659.24999987
2021-11-18,149172.99699990998
2021-11-19,150991.96599992
2021-11-20,143191.22799989
2021-11-21,134304.79399991
2021-11-22,149077.61099994
2021-11-23,152322.74099992
2021-11-24,154553.61799991
2021-11-25,156309.71599993
2021-11-26,152108.56599992
2021-11-27,144289.65299991998
2021-11-28,139524.76899989
2021-11-29,151825.1029999
2021-11-30,153429.14499991
2021-12-01,153875.37099997
2021-12-02,150149.07799992
2021-12-03,146768.71199992
2021-12-04,137952.44499987
2021-12-05,131860.98699996
2021-12-06,144997.63399988
2021-12-07,147116.24099993
2021-12-08,142053.68899997
2021-12-09,146552.96299992
2021-12-10,147655.98399991
2021-12-11,140680.60099989
2021-12-12,136999.56399988
2021-12-13,147424.38399993
2021-12-14,150603.00799993
2021-12-15,148939.87199993
2021-12-16,147683.5409999
2021-12-17,146715.5109999
2021-12-18,142190.54599992
2021-12-19,136692.04999989
2021-12-20,147637.5409999
2021-12-21,148950.98299994
2021-12-22,151586.08099991
2021-12-23,149036.41199993
2021-12-24,139956.5809999
2021-12-25,128899.18899992
2021-12-26,133079.04399988
2021-12-27,140216.84399986
2021-12-28,141943.43299989
2021-12-29,144455.30299994
2021-12-30,141929.00799992
2021-12-31,129517.81399987
2022-01-01,120875.92699992
2022-01-02,127933.74099991
2022-01-03,142572.8079999
2022-01-04,144621.1389999
2022-01-05,145295.53899991
2022-01-06,148504.5969999
2022-01-07,147543.40299989
2022-01-08,137704.21999988
2022-01-09,132534.2979999
2022-01-10,145872.02799989
2022-01-11,144370.88299994
2022-01-12,143181.73499991
2022-01-13,144040.91699989
2022-01-14,140611.58399994
2022-01-15,136526.54399996
2022-01-16,132312.1149999
2022-01-17,136441.98699992
2022-01-18,135545.24299996
2022-01-19,136904.18999994
2022-01-20,142419.62799989
2022-01-21,144337.26999986
2022-01-22,137868.73599986
2022-01-23,129756.58499994
2022-01-24,139534.31999993
2022-01-25,143203.8449999
2022-01-26,139996.83599995
2022-01-27,140814.79899989
2022-01-28,137704.7279999
2022-01-29,130394.14699986001
2022-01-30,122232.10199991999
2022-01-31,136085.16299988
2022-02-01,142478.6369999
2022-02-02,145791.9769999
2022-02-03,143795.1109999
2022-02-04,142779.95299988
2022-02-05,136519.72499993
2022-02-06,132514.95499988
2022-02-07,143018.93899992
2022-02-08,146419.9329999
2022-02-09,147433.06199991
2022-02-10,147257.9409999
2022-02-11,144167.53199991
2022-02-12,142842.49999991
2022-02-13,134018.17899993
2022-02-14,143269.58099992
2022-02-15,144215.85399992001
2022-02-16,145581.19499994
2022-02-17,145979.07599993
2022-02-18,146088.00499991002
2022-02-19,131562.6179999
2022-02-20,125749.03899988
2022-02-21,139537.9049999
2022-02-22,139940.31499993
2022-02-23,140479.21599994
2022-02-24,143787.60499986
2022-02-25,144567.10399995
2022-02-26,135330.65599989
2022-02-27,127573.02799994001
2022-02-28,132228.46499994
2022-03-01,126377.44299994
2022-03-02,134136.16699988
2022-03-03,142752.14099992
2022-03-04,142506.34999991
2022-03-05,134919.11799990002
2022-03-06,125465.7679999
2022-03-07,135609.38699991
2022-03-08,135999.11099989
2022-03-09,137989.69099992
2022-03-10,136782.25799993
2022-03-11,136526.91099989
2022-03-12,137323.0859999
2022-03-13,130986.8419999
2022-03-14,140876.55999992
2022-03-15,138265.94099991
2022-03-16,137958.39799993
2022-03-17,139797.2309999
2022-03-18,139386.72299993
2022-03-19,133003.56799989
2022-03-20,126943.23299991
2022-03-21,139686.5759999
2022-03-22,143506.66699991
2022-03-23,141317.97699991
2022-03-24,142346.7509999
2022-03-25,142156.86499993
2022-03-26,137757.10799991
2022-03-27,131731.71399993
2022-03-28,136685.68799991
2022-03-29,133874.27499992
2022-03-30,132124.92799986
2022-03-31,137733.40399987
2022-04-01,141886.16999994
2022-04-02,132903.02599992
2022-04-03,125189.68399988
2022-04-04,139016.66099988
2022-04-05,139595.90499992
2022-04-06,139586.22299994
2022-04-07,141414.68699992
2022-04-08,140762.10399987
2022-04-09,134753.12799988
2022-04-10,130516.89799988
2022-04-11,148126.29399991
2022-04-12,148869.61699991
2022-04-13,150451.79799991
2022-04-14,146538.81299989
2022-04-15,133694.7929999
2022-04-16,137007.09599994
2022-04-17,130100.70299994
2022-04-18,143978.01299991
2022-04-19,143033.81899995
2022-04-20,141514.0069999
2022-04-21,136874.87599989
2022-04-22,144193.35599989
2022-04-23,139370.96399988
2022-04-24,132590.17499994
2022-04-25,147003.99699993
2022-04-26,147927.31099988
2022-04-27,146318.6139999
2022-04-28,145947.27899996
2022-04-29,145381.06799989
2022-04-30,138585.98299991
2022-05-01,132747.8049999
2022-05-02,143014.0479999
2022-05-03,146120.99499994
2022-05-04,143116.60299993
2022-05-05,149466.3239999
2022-05-06,146549.3159999
2022-05-07,141612.97699991
2022-05-08,131936.08199996
2022-05-09,144844.13199989
2022-05-10,152039.72399993
2022-05-11,154857.9939999
2022-05-12,152142.97999986
2022-05-13,149665.19199992
2022-05-14,144239.59599995
2022-05-15,136515.24899989
2022-05-16,148022.60699992
2022-05-17,151991.03999988
2022-05-18,149001.01799987
2022-05-19,141745.71899989
2022-05-20,142305.50999988
2022-05-21,138359.27599989
2022-05-22,131281.05599994
2022-05-23,142115.16099995
2022-05-24,146405.78599991
2022-05-25,151647.85999994
2022-05-26,151847.0359999
2022-05-27,150735.05299997
2022-05-28,145082.13199995
2022-05-29,135145.38399993
2022-05-30,148970.38899994
2022-05-31,149829.68999995
2022-06-01,145677.88699985
2022-06-02,147784.11099992
2022-06-03,145219.58299991
2022-06-04,136822.39799986
2022-06-05,130099.33499994
2022-06-06,141598.01599991
2022-06-07,145337.51999989
2022-06-08,146920.83699991
2022-06-09,148833.14099992
2022-06-10,148012.72899994
2022-06-11,140794.03899994
2022-06-12,133824.23799991
2022-06-13,148213.82099997
2022-06-14,148990.54199993
2022-06-15,147750.60999994
2022-06-16,142956.09499992
2022-06-17,150091.79799995
2022-06-18,147042.99199991
2022-06-19,140927.19599993
2022-06-20,151329.62199992
2022-06-21,149874.30999988
2022-06-22,149163.6299999
2022-06-23,150707.55499992002
2022-06-24,151544.55499994
2022-06-25,147152.06899997
2022-06-26,138163.64299989
2022-06-27,148378.04399998
2022-06-28,148360.62699995
2022-06-29,148731.56999993
2022-06-30,149273.61799988
2022-07-01,151335.50399988
2022-07-02,146499.47999991
2022-07-03,138600.14299991
2022-07-04,145288.96199992
2022-07-05,149468.44299992
2022-07-06,151226.02099994
2022-07-07,150686.69699993
2022-07-08,151423.7379999
2022-07-09,146113.40499991
2022-07-10,140409.79599991
2022-07-11,153543.32399993
2022-07-12,153011.47599994
2022-07-13,154642.25699994
2022-07-14,153859.39699991
2022-07-15,154575.09199991
2022-07-16,149594.99199989
2022-07-17,144633.48099996
2022-07-18,156552.20799992
2022-07-19,156097.40499994
2022-07-20,155142.49299991
2022-07-21,151113.2589999
2022-07-22,151896.36299996
2022-07-23,149764.52899992
2022-07-24,145062.81799993
2022-07-25,157370.56899992
2022-07-26,157894.00099995
2022-07-27,158056.2629999
2022-07-28,157037.17699993
2022-07-29,153935.41199997
2022-07-30,145497.79799993
2022-07-31,141793.62599986
2022-08-01,154400.25599993
2022-08-02,153633.67499994
2022-08-03,156027.42799989
2022-08-04,156825.46599996
2022-08-05,158430.85699992
2022-08-06,157345.4809999
2022-08-07,149594.99999991
2022-08-08,160069.29099993999
2022-08-09,163359.32899995
2022-08-10,162302.04499992
2022-08-11,162017.31199994
2022-08-12,163388.11999993998
2022-08-13,154755.98399993
2022-08-14,145117.96299991
2022-08-15,154410.7939999
2022-08-16,160694.92799994998
2022-08-17,164392.88299994
2022-08-18,165199.48899997
2022-08-19,166608.15099993
2022-08-20,156967.74199993
2022-08-21,146625.95799991
2022-08-22,157617.90299989
2022-08-23,159384.17999997
2022-08-24,161243.08699991
2022-08-25,157594.34199996
2022-08-26,159420.75199992
2022-08-27,154022.48999997
2022-08-28,146707.64399994
2022-08-29,160803.44299996
2022-08-30,164604.45299997
2022-08-31,164722.60799994
2022-09-01,160675.15999992
2022-09-02,160280.09199994
2022-09-03,157424.83199995
2022-09-04,149336.05399994
2022-09-05,158498.98999991
2022-09-06,157925.11699994
2022-09-07,152214.44799993
2022-09-08,161088.36499991
2022-09-09,160244.97499995
2022-09-10,157199.58099997
2022-09-11,153594.29399993
2022-09-12,164660.15699992
2022-09-13,161081.09099994
2022-09-14,164538.23599989
2022-09-15,167593.00199994
2022-09-16,166681.59399994
2022-09-17,161077.72999995
2022-09-18,151239.50299995
2022-09-19,162653.57099997
2022-09-20,167363.41199996
2022-09-21,165564.60299991
2022-09-22,167767.81899997
2022-09-23,167344.90099995
2022-09-24,155956.23499996
2022-09-25,150037.71999995
2022-09-26,162090.41899991
2022-09-27,164170.55099996
2022-09-28,167713.51999993
2022-09-29,164668.90899993
2022-09-30,162389.30299992
2022-10-01,158404.95499996
2022-10-02,153508.30299996
2022-10-03,160758.44299994
2022-10-04,161467.44499995
2022-10-05,165632.06799994
2022-10-06,168690.8489999
2022-10-07,168763.00699993
2022-10-08,160599.80899991
2022-10-09,152466.58199996
2022-10-10,160232.40599993
2022-10-11,167970.26499993
2022-10-12,160316.93299994
2022-10-13,168234.61699992
2022-10-14,166956.67899994
2022-10-15,153581.85199992
2022-10-16,145455.22799994
2022-10-17,158165.64199993
2022-10-18,160490.48699994
2022-10-19,166002.16199992
2022-10-20,167640.95999998
2022-10-21,169492.98999992
2022-10-22,153315.02699995
2022-10-23,145624.83899992
2022-10-24,150352.02999996
2022-10-25,149548.39899996
2022-10-26,149223.31799989002
2022-10-27,152191.81199993
2022-10-28,163347.91899993
2022-10-29,160412.08899992
2022-10-30,155966.05899994
2022-10-31,167236.78799993
2022-11-01,163919.7919999
2022-11-02,148419.59699993
2022-11-03,155576.25999995
2022-11-04,156265.68899994
2022-11-05,148746.5919999
2022-11-06,143679.14299992
2022-11-07,152670.59799997
2022-11-08,152722.81799994
2022-11-09,155684.90899995
2022-11-10,160829.55199994
2022-11-11,161746.74799996
2022-11-12,157748.62199995
2022-11-13,150361.2599999
2022-11-14,160459.27199993
2022-11-15,158035.15299993
2022-11-16,163166.01699992002
2022-11-17,168558.55299994
2022-11-18,164489.76999994
2022-11-19,156120.27099994
2022-11-20,151896.59799991
2022-11-21,167710.81999995
2022-11-22,170218.79199993
2022-11-23,168393.87999996
2022-11-24,160388.56799991
2022-11-25,165954.51599998
2022-11-26,154201.84399992
2022-11-27,150241.14099994
2022-11-28,157795.03499993
2022-11-29,159438.06599992
2022-11-30,159587.24099992999
2022-12-01,160429.51299991
2022-12-02,155335.8719999
2022-12-03,153901.78199992998
2022-12-04,148581.09199992
2022-12-05,154496.43199994
2022-12-06,160452.32899986
2022-12-07,166176.36699991
2022-12-08,164434.53999992
2022-12-09,162849.66999992
2022-12-10,159609.95099989
2022-12-11,153529.7699999
2022-12-12,165635.19299994002
2022-12-13,164667.18699993
2022-12-14,164793.3609999
2022-12-15,162566.92499992
2022-12-16,164015.39799997
2022-12-17,154602.52299989
2022-12-18,147369.69399989
2022-12-19,160294.31299994
2022-12-20,159009.12199992
2022-12-21,158314.65399991
2022-12-22,152607.32399995
2022-12-23,147400.83199991
2022-12-24,145246.40399993
2022-12-25,140125.13999992
2022-12-26,151545.78799994
2022-12-27,150512.95399993
2022-12-28,148167.08999992
2022-12-29,148152.78899991
2022-12-30,151681.80799992
2022-12-31,146245.22999992
2023-01-01,136872.21299993
2023-01-02,147382.0289999
2023-01-03,151067.0929999
2023-01-04,153747.39499986
2023-01-05,156372.0449999
2023-01-06,152802.26699991
2023-01-07,150837.02699989
2023-01-08,146402.08199994
2023-01-09,155844.47599991
2023-01-10,154472.58299991
2023-01-11,157000.21699993
2023-01-12,160909.86399989
2023-01-13,158354.00599991
2023-01-14,150346.6119999
2023-01-15,141476.56499989
2023-01-16,151886.76799991
2023-01-17,152947.98599994
2023-01-18,151597.47799993
2023-01-19,150434.09199996
2023-01-20,151715.75999995
2023-01-21,147610.46599988
2023-01-22,141596.87299992001
2023-01-23,155179.26599989
2023-01-24,154077.28399992
2023-01-25,153403.52099986
2023-01-26,153838.52799989
2023-01-27,154769.25599991
2023-01-28,148166.2309999
2023-01-29,142482.51299988
2023-01-30,152398.86299992
2023-01-31,152395.5989999
2023-02-01,152137.7999999
2023-02-02,151428.58199987
2023-02-03,156410.5759999
2023-02-04,149654.06299992
2023-02-05,140534.2989999
2023-02-06,155021.56399988
2023-02-07,154311.74499989
2023-02-08,154203.2779999
2023-02-09,157313.34599993
2023-02-10,159594.5259999
2023-02-11,151655.31599992
2023-02-12,146557.25099994
2023-02-13,161585.09899991
2023-02-14,161930.27599991
2023-02-15,162994.4209999
2023-02-16,160266.48499992
2023-02-17,160957.92499991
2023-02-18,152152.0509999
2023-02-19,143537.7289999
2023-02-20,144613.66599993
2023-02-21,143687.05699989
2023-02-22,152855.81699989
2023-02-23,162195.83499989
2023-02-24,163025.86699987
2023-02-25,154959.44899995
2023-02-26,146238.44299993
2023-02-27,160913.89499994
2023-02-28,161890.0199999
2023-03-01,163692.19599992
2023-03-02,165344.29799991
2023-03-03,165062.63499993001
2023-03-04,156293.90899994
2023-03-05,151275.0909999
2023-03-06,163059.1089999
2023-03-07,159754.80699991
2023-03-08,161100.21999989
2023-03-09,162850.78299991
2023-03-10,162177.07399996
2023-03-11,156442.18699994
2023-03-12,148110.71699989
2023-03-13,157836.12599989
2023-03-14,156752.89799987
2023-03-15,157048.27999993
2023-03-16,158491.04099988
2023-03-17,158958.74599989
2023-03-18,150896.32099996
2023-03-19,149021.64399991
2023-03-20,160099.32099989
2023-03-21,163774.11899991
2023-03-22,165177.8679999
2023-03-23,163231.58099993
2023-03-24,163755.06499991
2023-03-25,156820.46799991
2023-03-26,148873.80399991001
2023-03-27,164282.99999987
2023-03-28,163261.65099992
2023-03-29,163547.01099991
2023-03-30,167274.03799991
2023-03-31,164418.06099992
2023-04-01,156353.68899991
2023-04-02,150796.2449999
2023-04-03,164512.78099987
2023-04-04,168110.04899988
2023-04-05,165745.03799989
2023-04-06,160699.00299994
2023-04-07,151103.48899992
2023-04-08,156781.8309999
2023-04-09,152525.84899991
2023-04-10,160426.6169999
2023-04-11,162854.19599983
2023-04-12,165258.07799987
2023-04-13,167101.93999995
2023-04-14,168263.46399994
2023-04-15,161763.84799995
2023-04-16,155556.7719999
2023-04-17,165373.45299995
2023-04-18,166417.9649999
2023-04-19,169137.19299992
2023-04-20,173376.19899992
2023-04-21,159782.73799994
2023-04-22,157170.13499992
2023-04-23,153432.94899987
2023-04-24,168432.45699987
2023-04-25,167602.39499991
2023-04-26,166783.37399994
2023-04-27,170149.19699992
2023-04-28,173956.99599984
2023-04-29,171339.43999991
2023-04-30,163932.25599988
2023-05-01,157712.45099988
2023-05-02,170889.90199987
2023-05-03,169297.8609999
2023-05-04,169212.13599992
2023-05-05,170752.11599991
2023-05-06,165611.84299994
2023-05-07,159777.23599989
2023-05-08,175705.87699991
2023-05-09,177878.98599991002
2023-05-10,179003.0109999
2023-05-11,178491.66299992
2023-05-12,178527.65799993
2023-05-13,172191.42599991
2023-05-14,162329.23099997
2023-05-15,177229.08699988
2023-05-16,176146.99999992
2023-05-17,173495.85099996
2023-05-18,170728.4159999
2023-05-19,172899.19699994
2023-05-20,169272.42599991
2023-05-21,167834.02399989
2023-05-22,176639.00899982
2023-05-23,177950.22699993
2023-05-24,175664.86599992
2023-05-25,177450.9309999
2023-05-26,178696.98599989
2023-05-27,172795.71399988
2023-05-28,165120.95599991
2023-05-29,177743.69099986998
2023-05-30,176701.98499992
2023-05-31,175731.22099993
2023-06-01,176116.60399989
2023-06-02,178502.25799991
2023-06-03,168328.77899994
2023-06-04,161294.93399996
2023-06-05,174613.15599989
2023-06-06,175126.00099989
2023-06-07,175253.35199991
2023-06-08,167456.3249999
2023-06-09,173860.42599993
2023-06-10,169789.12299993
2023-06-11,162741.53999991
2023-06-12,177568.07199987
2023-06-13,179146.23999997
2023-06-14,175076.27899995
2023-06-15,170413.99699990998
2023-06-16,168278.22899991
2023-06-17,164106.48799991
2023-06-18,155666.79199992
2023-06-19,166269.03099992
2023-06-20,166148.20199992
2023-06-21,169919.61199993
2023-06-22,174701.70999991999
2023-06-23,173645.84199994
2023-06-24,166085.42899995
2023-06-25,160780.24399991
2023-06-26,172177.13499995
2023-06-27,174876.24799992
2023-06-28,174844.5899999
2023-06-29,173772.14799996
2023-06-30,176851.23999995
2023-07-01,168838.06299992
2023-07-02,161507.88699989
2023-07-03,173702.55999993
2023-07-04,174745.59899993
2023-07-05,173587.41999994
2023-07-06,176459.89699995
2023-07-07,175211.56099997
2023-07-08,167722.41099996
2023-07-09,163237.86099992
2023-07-10,174373.1659999
2023-07-11,174144.0979999
2023-07-12,176580.76499993
2023-07-13,176652.50799996
2023-07-14,176251.43399992998
2023-07-15,169686.46299995
2023-07-16,162885.31999992
2023-07-17,176351.47799994
2023-07-18,177912.85299993
2023-07-19,175649.84099995
2023-07-20,177300.63699991
2023-07-21,174907.62899991
2023-07-22,166720.02599992
2023-07-23,160274.04299993
2023-07-24,175322.69299994
2023-07-25,176897.16199994
2023-07-26,177618.94399992
2023-07-27,178494.95099993
2023-07-28,179055.82899991
2023-07-29,173927.48599993
2023-07-30,166485.87199993
2023-07-31,182085.55399997
2023-08-01,183491.59899995
2023-08-02,179958.06899996
2023-08-03,178995.88999992
2023-08-04,178480.33699993
2023-08-05,172574.22199995
2023-08-06,169552.73399991
2023-08-07,184393.6299999
2023-08-08,187027.23199992
2023-08-09,184234.65299992
2023-08-10,182837.86399988
2023-08-11,182236.39099993
2023-08-12,177851.19599994
2023-08-13,169380.27599991
2023-08-14,181984.18699999
2023-08-15,153108.54199994
2023-08-16,182254.54699993
2023-08-17,183949.45199996
2023-08-18,183920.84999996
2023-08-19,179372.13799992
2023-08-20,172845.44399993
2023-08-21,186685.66199991
2023-08-22,189609.37599995
2023-08-23,188641.30199988
2023-08-24,187556.13499992
2023-08-25,188904.08699989002
2023-08-26,182844.42399997
2023-08-27,174873.69299992
2023-08-28,188803.74799993
2023-08-29,189453.39999995
2023-08-30,188642.17699997
2023-08-31,187961.52799992
2023-09-01,188041.80699993
2023-09-02,181276.89799996
2023-09-03,172231.02399992
2023-09-04,185405.09999992
2023-09-05,184709.47799996
2023-09-06,187176.5879999
2023-09-07,175394.56399997
2023-09-08,178837.02699996
2023-09-09,176956.03699994
2023-09-10,175142.71899994
2023-09-11,189240.92899992
2023-09-12,189254.94799993
2023-09-13,187592.49599992
2023-09-14,190744.89799994
2023-09-15,192195.42399992
2023-09-16,182382.30099993
2023-09-17,173138.59899996
2023-09-18,189999.19199995
2023-09-19,190729.86899993
2023-09-20,189913.14299993
2023-09-21,188210.22199994
2023-09-22,188383.62399992
2023-09-23,181948.05699996
2023-09-24,178384.25899996
2023-09-25,193715.57399996
2023-09-26,197684.9609999
2023-09-27,197163.28799994
2023-09-28,192907.19399995
2023-09-29,190388.21899997
2023-09-30,188673.58999995
2023-10-01,182868.75099995
2023-10-02,196060.4719999
2023-10-03,196540.06999996
2023-10-04,196575.79599994
2023-10-05,194827.22399992
2023-10-06,195676.88999989
2023-10-07,186067.26599991
2023-10-08,179850.42399994
2023-10-09,194207.09999993
2023-10-10,196716.53199994
2023-10-11,195671.31199994
2023-10-12,184563.29999995
2023-10-13,191295.91499991
2023-10-14,178556.78599994
2023-10-15,166654.95799993
2023-10-16,181605.42899995
2023-10-17,180362.43699994
2023-10-18,179416.08099995
2023-10-19,181700.95399991
2023-10-20,188911.29099992
2023-10-21,185488.56499995
2023-10-22,173750.43799994
2023-10-23,180753.15099995
2023-10-24,181831.78899993
2023-10-25,185235.63699988
2023-10-26,183261.95199991998
2023-10-27,189621.42899993
2023-10-28,185784.94599992
2023-10-29,179611.05599994
2023-10-30,191949.7349999
2023-10-31,190927.93499988999
2023-11-01,189748.60599986
2023-11-02,179419.64299994
2023-11-03,186728.81599993
2023-11-04,181077.21599994
2023-11-05,174084.98399995
2023-11-06,182917.92899993
2023-11-07,176782.89099990999
2023-11-08,182284.44899995
2023-11-09,186173.48199993
2023-11-10,189427.35999995001
2023-11-11,182795.08399996
2023-11-12,176972.92999999
2023-11-13,192887.60699995
2023-11-14,194744.38199993
2023-11-15,188575.83599991
2023-11-16,196537.08099992
2023-11-17,192323.64699991
2023-11-18,185316.47299995
2023-11-19,179637.84199994
2023-11-20,183695.29599995
2023-11-21,185325.85599996
2023-11-22,183095.63899994
2023-11-23,174446.39199993
2023-11-24,177265.88499995
2023-11-25,175640.09799994
2023-11-26,167500.09099996
2023-11-27,173174.70199994
2023-11-28,178053.90099995
2023-11-29,181854.73699995
2023-11-30,185769.6829999
2023-12-01,185840.50099995
2023-12-02,178184.21499998
2023-12-03,165250.17899997
2023-12-04,175834.00799995
2023-12-05,176019.20399992
2023-12-06,181559.09099997
2023-12-07,181856.70368198
2023-12-08,175940.33299996
2023-12-09,174181.03499993
2023-12-10,168294.00799995998
2023-12-11,176076.94699995
2023-12-12,178013.55799994
2023-12-13,184398.47999996
2023-12-14,182893.69599994
2023-12-15,177857.31799993
2023-12-16,169181.73499996
2023-12-17,160151.66799996
2023-12-18,169695.70499992
2023-12-19,180968.42499996
2023-12-20,175850.61999993998
2023-12-21,170877.18199993
2023-12-22,174461.21199996
2023-12-23,170633.39099996
2023-12-24,168051.20299995
2023-12-25,162248.04999994
2023-12-26,177354.17399997
2023-12-27,177923.10399993
2023-12-28,170877.58099993
2023-12-29,174265.59799998
2023-12-30,168604.26699996
2023-12-31,160622.15899993
